dataset,source,source_file,title,category,category_label,slug,url,soc_code,major_group_code,major_group_label,minor_group_code,minor_group_label,num_jobs_2021,num_jobs_2022,num_jobs_2023,num_jobs_2024,trend_pct_2021_2024,trend_desc,employment_change_2021_2024,dominant_industry_code,dominant_industry,dominant_industry_jobs,dominant_industry_share,suppressed_cells_2021,suppressed_cells_2022,suppressed_cells_2023,suppressed_cells_2024,missing_cells_2024,median_pay_annual
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Rail transport operatives,process-plant-and-machine-operatives,"Process, plant and machine operatives",rail-transport-operatives,,8234,8,"Process, plant and machine operatives",823,Other Drivers and Transport Operatives,16143,10943,10078,13914,-13.8,Declining,-2229,H,Transport and storage,9308,0.669,8,3,1,1,15,52558
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Other drivers and transport operatives n.e.c.,process-plant-and-machine-operatives,"Process, plant and machine operatives",other-drivers-and-transport-operatives-n-e-c,,8239,8,"Process, plant and machine operatives",823,Other Drivers and Transport Operatives,21378,21302,17057,10348,-51.6,Sharp decline,-11030,H,Transport and storage,8460,0.8175,7,7,7,8,8,
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Farm workers,elementary-occupations,Elementary occupations,farm-workers,,9111,9,Elementary occupations,911,Elementary Agricultural Occupations,27048,28623,48940,39278,45.2,Rapid growth,12230,A,"Agriculture, forestry and fishing",36460,0.9283,5,4,7,5,11,24913
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Forestry and related workers,elementary-occupations,Elementary occupations,forestry-and-related-workers,,9112,9,Elementary occupations,911,Elementary Agricultural Occupations,4709,4596,8817,7878,67.3,Rapid growth,3169,A,"Agriculture, forestry and fishing",6714,0.8522,5,4,6,4,13,
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Fishing and other elementary agriculture occupations n.e.c.,elementary-occupations,Elementary occupations,fishing-and-other-elementary-agriculture-occupations-n-e-c,,9119,9,Elementary occupations,911,Elementary Agricultural Occupations,29037,27239,16345,14907,-48.7,Sharp decline,-14130,N,Admin and support services,4623,0.3101,2,5,8,7,7,23099
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Groundworkers,elementary-occupations,Elementary occupations,groundworkers,,9121,9,Elementary occupations,912,Elementary Construction Occupations,29129,31312,31264,27521,-5.5,Declining,-1608,F,Construction,25985,0.9442,9,7,5,3,14,38311
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Elementary construction occupations n.e.c.,elementary-occupations,Elementary occupations,elementary-construction-occupations-n-e-c,,9129,9,Elementary occupations,912,Elementary Construction Occupations,115583,122100,103264,106225,-8.1,Declining,-9358,F,Construction,81207,0.7645,5,2,2,4,3,25067
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Industrial cleaning process occupations,elementary-occupations,Elementary occupations,industrial-cleaning-process-occupations,,9131,9,Elementary occupations,913,Elementary Process Plant Occupations,13408,23766,50281,33242,147.9,Rapid growth,19834,N,Admin and support services,12940,0.3893,4,5,6,5,7,20181
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,"Packers, bottlers, canners and fillers",elementary-occupations,Elementary occupations,packers-bottlers-canners-and-fillers,,9132,9,Elementary occupations,913,Elementary Process Plant Occupations,84956,81877,77990,76714,-9.7,Declining,-8242,C,Manufacturing,43754,0.5704,5,3,6,6,9,24277
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Elementary process plant occupations n.e.c.,elementary-occupations,Elementary occupations,elementary-process-plant-occupations-n-e-c,,9139,9,Elementary occupations,913,Elementary Process Plant Occupations,38704,39828,54381,45677,18.0,Rapid growth,6973,C,Manufacturing,32700,0.7159,9,8,9,5,8,26881
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,"Postal workers, mail sorters and messengers",elementary-occupations,Elementary occupations,postal-workers-mail-sorters-and-messengers,,9211,9,Elementary occupations,921,Elementary Administration Occupations,159596,143561,116238,114604,-28.2,Sharp decline,-44992,H,Transport and storage,99671,0.8697,1,3,5,5,7,31775
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Elementary administration occupations n.e.c.,elementary-occupations,Elementary occupations,elementary-administration-occupations-n-e-c,,9219,9,Elementary occupations,921,Elementary Administration Occupations,14275,12619,14394,25585,79.2,Rapid growth,11310,G,"Wholesale, retail, repair of vehicles",7904,0.3089,4,8,9,8,4,19455
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Window cleaners,elementary-occupations,Elementary occupations,window-cleaners,,9221,9,Elementary occupations,922,Elementary Cleaning Occupations,31955,38073,21331,26971,-15.6,Sharp decline,-4984,N,Admin and support services,26971,1.0,7,7,7,3,15,
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Street cleaners,elementary-occupations,Elementary occupations,street-cleaners,,9222,9,Elementary occupations,922,Elementary Cleaning Occupations,8265,11626,10133,11061,33.8,Rapid growth,2796,N,Admin and support services,6634,0.5998,4,1,3,2,15,25806
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Cleaners and domestics,elementary-occupations,Elementary occupations,cleaners-and-domestics,,9223,9,Elementary occupations,922,Elementary Cleaning Occupations,484234,449561,469057,485852,0.3,Broadly flat,1618,N,Admin and support services,240429,0.4949,1,3,4,1,1,10896
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,"Launderers, dry cleaners and pressers",elementary-occupations,Elementary occupations,launderers-dry-cleaners-and-pressers,,9224,9,Elementary occupations,922,Elementary Cleaning Occupations,14967,13836,26071,23706,58.4,Rapid growth,8739,S,Other service activities,14282,0.6025,7,5,4,5,10,19554
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Refuse and salvage occupations,elementary-occupations,Elementary occupations,refuse-and-salvage-occupations,,9225,9,Elementary occupations,922,Elementary Cleaning Occupations,43131,37680,27896,27778,-35.6,Sharp decline,-15353,E,"Water supply, sewerage, waste",23379,0.8416,8,7,3,4,12,26009
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Vehicle valeters and cleaners,elementary-occupations,Elementary occupations,vehicle-valeters-and-cleaners,,9226,9,Elementary occupations,922,Elementary Cleaning Occupations,16540,15990,23729,21991,33.0,Rapid growth,5451,G,"Wholesale, retail, repair of vehicles",14778,0.672,5,3,3,4,13,23729
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Elementary cleaning occupations n.e.c.,elementary-occupations,Elementary occupations,elementary-cleaning-occupations-n-e-c,,9229,9,Elementary occupations,922,Elementary Cleaning Occupations,2396,2618,9738,5398,125.3,Rapid growth,3002,N,Admin and support services,5398,1.0,4,6,4,4,14,25126
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Security guards and related occupations,elementary-occupations,Elementary occupations,security-guards-and-related-occupations,,9231,9,Elementary occupations,923,Elementary Security Occupations,141169,148284,156942,151784,7.5,Growing,10615,N,Admin and support services,86418,0.5693,3,3,3,6,0,28291
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,School midday and crossing patrol occupations,elementary-occupations,Elementary occupations,school-midday-and-crossing-patrol-occupations,,9232,9,Elementary occupations,923,Elementary Security Occupations,69924,61760,76222,59359,-15.1,Sharp decline,-10565,P,Education,52161,0.8787,2,4,3,5,11,4096
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Exam invigilators,elementary-occupations,Elementary occupations,exam-invigilators,,9233,9,Elementary occupations,923,Elementary Security Occupations,19766,27207,34224,30739,55.5,Rapid growth,10973,P,Education,30739,1.0,3,4,2,5,13,2393
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Shelf fillers,elementary-occupations,Elementary occupations,shelf-fillers,,9241,9,Elementary occupations,924,Elementary Sales Occupations,52534,60915,57723,43768,-16.7,Sharp decline,-8766,G,"Wholesale, retail, repair of vehicles",43768,1.0,10,3,5,6,12,16693
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Elementary sales occupations n.e.c.,elementary-occupations,Elementary occupations,elementary-sales-occupations-n-e-c,,9249,9,Elementary occupations,924,Elementary Sales Occupations,41570,41103,42323,42023,1.1,Broadly flat,453,G,"Wholesale, retail, repair of vehicles",41106,0.9782,9,4,4,4,13,
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Elementary storage supervisors,elementary-occupations,Elementary occupations,elementary-storage-supervisors,,9251,9,Elementary occupations,925,Elementary Storage Occupations,35724,35498,25466,31776,-11.1,Declining,-3948,G,"Wholesale, retail, repair of vehicles",12997,0.409,5,6,6,6,9,29515
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Warehouse operatives,elementary-occupations,Elementary occupations,warehouse-operatives,,9252,9,Elementary occupations,925,Elementary Storage Occupations,413698,433293,367404,360100,-13.0,Declining,-53598,G,"Wholesale, retail, repair of vehicles",149243,0.4144,1,2,5,5,0,25163
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Delivery operatives,elementary-occupations,Elementary occupations,delivery-operatives,,9253,9,Elementary occupations,925,Elementary Storage Occupations,9921,14007,14999,18092,82.4,Rapid growth,8171,H,Transport and storage,12475,0.6895,5,5,10,5,11,25156
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Elementary storage occupations n.e.c.,elementary-occupations,Elementary occupations,elementary-storage-occupations-n-e-c,,9259,9,Elementary occupations,925,Elementary Storage Occupations,16280,11926,11452,5966,-63.4,Sharp decline,-10314,H,Transport and storage,4585,0.7685,5,4,5,5,12,29873
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Bar and catering supervisors,elementary-occupations,Elementary occupations,bar-and-catering-supervisors,,9261,9,Elementary occupations,926,Other Elementary Services Occupations,57186,51357,49885,61549,7.6,Growing,4363,I,Accommodation and food services,53490,0.8691,4,4,4,2,12,20351
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Hospital porters,elementary-occupations,Elementary occupations,hospital-porters,,9262,9,Elementary occupations,926,Other Elementary Services Occupations,16395,15684,12616,18059,10.1,Growing,1664,Q,Health and social work,16670,0.9231,1,4,4,4,12,26123
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Kitchen and catering assistants,elementary-occupations,Elementary occupations,kitchen-and-catering-assistants,,9263,9,Elementary occupations,926,Other Elementary Services Occupations,402251,415199,401891,396382,-1.5,Broadly flat,-5869,I,Accommodation and food services,263283,0.6642,6,7,3,4,3,11102
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Waiters and waitresses,elementary-occupations,Elementary occupations,waiters-and-waitresses,,9264,9,Elementary occupations,926,Other Elementary Services Occupations,219444,276411,244222,239413,9.1,Growing,19969,I,Accommodation and food services,211260,0.8824,5,4,3,7,5,8669
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Bar staff,elementary-occupations,Elementary occupations,bar-staff,,9265,9,Elementary occupations,926,Other Elementary Services Occupations,143507,161163,160633,175832,22.5,Rapid growth,32325,I,Accommodation and food services,149482,0.8501,5,4,8,6,7,8727
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Coffee shop workers,elementary-occupations,Elementary occupations,coffee-shop-workers,,9266,9,Elementary occupations,926,Other Elementary Services Occupations,42161,52430,54353,66230,57.1,Rapid growth,24069,I,Accommodation and food services,54427,0.8218,5,5,5,7,9,
